TotalCores,MatrixSize,SingleCore,Time
12,1000,8,118164.6
12,1000,9,118174.3
12,1000,10,118160.86666666667
12,1000,11,118161.8
13,100,0,190.66666666666666
13,100,1,187.23333333333332
13,100,2,187.6
13,100,3,187.83333333333334
13,100,4,187.73333333333332
13,100,5,187.93333333333334
13,100,6,188.0
13,100,7,186.1
13,100,8,188.5
13,100,9,187.96666666666667
13,100,10,187.6
13,100,11,189.1
13,100,12,187.63333333333333
13,200,0,1423.2333333333333
13,200,1,1421.5666666666666
13,200,2,1421.0333333333333
13,200,3,1420.7333333333333
13,200,4,1421.0333333333333
13,200,5,1420.9
13,200,6,1420.7333333333333
13,200,7,1421.6666666666667
13,200,8,1421.8
13,200,9,1421.6
13,200,10,1422.1666666666667
13,200,11,1422.4666666666667
13,200,12,1421.0333333333333
13,300,0,4589.833333333333
13,300,1,4581.9
13,300,2,4580.966666666666
13,300,3,4581.033333333334
13,300,4,4581.366666666667
13,300,5,4581.1
13,300,6,4581.833333333333
13,300,7,4582.633333333333
13,300,8,4586.833333333333
13,300,9,4585.3
13,300,10,4584.533333333334
13,300,11,4589.433333333333
13,300,12,4583.033333333334
13,400,0,10216.5
13,400,1,10208.533333333333
13,400,2,10208.066666666668
13,400,3,10207.733333333334
13,400,4,10206.0
13,400,5,10205.366666666667
13,400,6,10189.666666666666
13,400,7,10195.6
13,400,8,10191.2
13,400,9,10193.266666666666
13,400,10,10199.466666666667
13,400,11,10204.233333333334
13,400,12,10202.1
13,500,0,16704.433333333334
13,500,1,16678.766666666666
13,500,2,16676.766666666666
13,500,3,16687.033333333333
13,500,4,16686.766666666666
13,500,5,16676.366666666665
13,500,6,16689.1
13,500,7,16686.9
13,500,8,16696.366666666665
13,500,9,16683.033333333333
13,500,10,16689.0
13,500,11,16696.366666666665
13,500,12,16689.966666666667
13,600,0,26438.9
13,600,1,26411.366666666665
13,600,2,26420.033333333333
13,600,3,26417.4
13,600,4,26415.833333333332
13,600,5,26410.4
13,600,6,26430.2
13,600,7,26429.133333333335
13,600,8,26424.6
13,600,9,26420.0
13,600,10,26426.766666666666
13,600,11,26429.866666666665
13,600,12,26420.366666666665
13,700,0,40219.26666666667
13,700,1,40192.46666666667
13,700,2,40191.7
13,700,3,40197.26666666667
13,700,4,40190.933333333334
13,700,5,40195.63333333333
13,700,6,40230.9
13,700,7,40200.13333333333
13,700,8,40208.86666666667
13,700,9,40202.2
13,700,10,40211.63333333333
13,700,11,40221.86666666667
13,700,12,40215.23333333333
13,800,0,59724.73333333333
13,800,1,59699.23333333333
13,800,2,59696.86666666667
13,800,3,59690.86666666667
13,800,4,59692.23333333333
13,800,5,59692.76666666667
13,800,6,59720.5
13,800,7,59712.73333333333
13,800,8,59709.9
13,800,9,59702.5
13,800,10,59713.36666666667
13,800,11,59720.03333333333
13,800,12,59721.23333333333
13,900,0,81656.73333333334
13,900,1,81664.33333333333
13,900,2,81623.43333333333
13,900,3,81662.5
13,900,4,81624.5
13,900,5,81628.26666666666
13,900,6,81661.6
13,900,7,81657.1
13,900,8,81658.4
13,900,9,81646.53333333334
13,900,10,81644.6
13,900,11,81652.16666666667
13,900,12,81637.06666666667
13,1000,0,110098.4
13,1000,1,110108.6
13,1000,2,110108.13333333333
13,1000,3,110109.9
13,1000,4,110070.46666666666
13,1000,5,110074.83333333333
13,1000,6,110108.13333333333
13,1000,7,110105.2
13,1000,8,110098.8
13,1000,9,110097.66666666667
13,1000,10,110088.53333333334
13,1000,11,110089.43333333333
13,1000,12,110095.03333333334
14,100,0,184.63333333333333
14,100,1,182.7
14,100,2,181.23333333333332
14,100,3,182.03333333333333
14,100,4,181.36666666666667
14,100,5,181.46666666666667
14,100,6,181.8
14,100,7,182.46666666666667
14,100,8,182.96666666666667
14,100,9,182.86666666666667
14,100,10,183.36666666666667
14,100,11,182.0
14,100,12,183.03333333333333
14,100,13,184.4
14,200,0,1326.5
14,200,1,1325.3666666666666
14,200,2,1324.6666666666667
14,200,3,1325.0
14,200,4,1324.1
14,200,5,1324.7333333333333
14,200,6,1324.8333333333333
14,200,7,1324.1
14,200,8,1323.9666666666667
14,200,9,1325.2
14,200,10,1324.2
14,200,11,1324.3666666666666
14,200,12,1324.5333333333333
14,200,13,1325.6333333333334
14,300,0,4248.366666666667
14,300,1,4244.133333333333
14,300,2,4243.7
14,300,3,4244.566666666667
14,300,4,4244.033333333334
14,300,5,4244.433333333333
14,300,6,4244.833333333333
14,300,7,4244.033333333334
14,300,8,4244.4
14,300,9,4246.6
14,300,10,4246.5
14,300,11,4244.166666666667
14,300,12,4245.3
14,300,13,4247.766666666666
14,400,0,9408.566666666668
14,400,1,9403.166666666666
14,400,2,9394.366666666667
14,400,3,9398.566666666668
14,400,4,9396.633333333333
14,400,5,9398.7
14,400,6,9404.2
14,400,7,9391.933333333332
14,400,8,9393.133333333333
14,400,9,9406.3
14,400,10,9394.0
14,400,11,9395.533333333333
14,400,12,9399.366666666667
14,400,13,9405.4
14,500,0,15761.466666666667
14,500,1,15738.7
14,500,2,15743.8
14,500,3,15739.8
14,500,4,15741.633333333333
14,500,5,15736.0
14,500,6,15743.133333333333
14,500,7,15733.6
14,500,8,15731.933333333332
14,500,9,15747.166666666666
14,500,10,15741.6
14,500,11,15738.8
14,500,12,15737.933333333332
14,500,13,15750.5
14,600,0,25270.8
14,600,1,25255.133333333335
14,600,2,25249.966666666667
14,600,3,25256.7
14,600,4,25248.5
14,600,5,25248.266666666666
14,600,6,25249.633333333335
14,600,7,25264.533333333333
14,600,8,25254.8
14,600,9,25263.666666666668
14,600,10,25258.866666666665
14,600,11,25259.166666666668
14,600,12,25256.4
14,600,13,25268.233333333334
14,700,0,38606.666666666664
14,700,1,38588.36666666667
14,700,2,38581.0
14,700,3,38582.933333333334
14,700,4,38583.53333333333
14,700,5,38584.433333333334
14,700,6,38585.066666666666
14,700,7,38607.13333333333
14,700,8,38591.63333333333
14,700,9,38606.13333333333
14,700,10,38579.9
14,700,11,38585.36666666667
14,700,12,38592.36666666667
14,700,13,38594.96666666667
14,800,0,55799.8
14,800,1,55769.3
14,800,2,55777.833333333336
14,800,3,55773.066666666666
14,800,4,55773.566666666666
14,800,5,55766.7
14,800,6,55772.46666666667
14,800,7,55807.13333333333
14,800,8,55789.333333333336
14,800,9,55790.13333333333
14,800,10,55793.8
14,800,11,55784.933333333334
14,800,12,55782.3
14,800,13,55785.36666666667
14,900,0,76578.93333333333
14,900,1,76590.36666666667
14,900,2,76558.43333333333
14,900,3,76591.13333333333
14,900,4,76554.1
